Orthogroup	Populus_trichocarpa	Salix_dunnii
OG0008856	Populus_trichocarpa|Potri.003G033300	Salix_dunnii|Safaf03G0019700
OG0008856	Populus_trichocarpa|Potri.001G193400	Salix_dunnii|Safaf01G0141100
OG0008857	Populus_trichocarpa|Potri.003G157800, Populus_trichocarpa|Potri.001G073200	Salix_dunnii|Safaf03G0120500
OG0008858	Populus_trichocarpa|Potri.004G029800	Salix_dunnii|Safaf11G0018200
OG0008859	Populus_trichocarpa|Potri.012G112301, Populus_trichocarpa|Potri.015G110400	Salix_dunnii|Safaf15G0097900
OG0008860	Populus_trichocarpa|Potri.018G050900	Salix_dunnii|Safaf18G0039200
OG0008860	Populus_trichocarpa|Potri.006G146300	Salix_dunnii|Safaf06G0120000
OG0008861	Populus_trichocarpa|Potri.006G147100	Salix_dunnii|Safaf06G0121100
OG0008862	Populus_trichocarpa|Potri.008G032100	Salix_dunnii|Safaf08G0021800
OG0008862	Populus_trichocarpa|Potri.008G032200	Salix_dunnii|Safaf08G0022000
OG0008863	Populus_trichocarpa|Potri.013G147700, Populus_trichocarpa|Potri.019G116300	Salix_dunnii|Safaf13G0114100
OG0008864	Populus_trichocarpa|Potri.013G133200	Salix_dunnii|Safaf19G0102200, Salix_dunnii|Safaf13G0107400, Salix_dunnii|Safaf13G0108600, Salix_dunnii|Safaf13G0108300
OG0008865	Populus_trichocarpa|Potri.006G270700	Salix_dunnii|Safaf06G0217200
OG0008865	Populus_trichocarpa|Potri.018G009400	Salix_dunnii|Safaf18G0007200
OG0008866	Populus_trichocarpa|Potri.002G126800, Populus_trichocarpa|Potri.014G030000	Salix_dunnii|Safaf14G0017400
OG0008867	Populus_trichocarpa|Potri.003G053700, Populus_trichocarpa|Potri.001G182400	Salix_dunnii|Safaf01G0151600
OG0008868	Populus_trichocarpa|Potri.004G141400	Salix_dunnii|Safaf04G0103800
OG0008869	Populus_trichocarpa|Potri.007G063700, Populus_trichocarpa|Potri.005G108600	Salix_dunnii|Safaf05G0079200
OG0008870	Populus_trichocarpa|Potri.007G044350	Salix_dunnii|Safaf07G0041500
OG0008870	Populus_trichocarpa|Potri.005G138500	Salix_dunnii|Safaf05G0104200
OG0008871	Populus_trichocarpa|Potri.009G170300, Populus_trichocarpa|Potri.004G209400	Salix_dunnii|Safaf04G0150400
OG0008874	Populus_trichocarpa|Potri.010G225400	Salix_dunnii|Safaf10G0175300
OG0008875	Populus_trichocarpa|Potri.001G032200, Populus_trichocarpa|Potri.003G192800	Salix_dunnii|Safaf03G0148500
OG0008876	Populus_trichocarpa|Potri.012G067500	Salix_dunnii|Safaf12G0050800
OG0008877	Populus_trichocarpa|Potri.005G070700	Salix_dunnii|Safaf05G0044400
OG0008878	Populus_trichocarpa|Potri.005G126700, Populus_trichocarpa|Potri.006G143500	Salix_dunnii|Safaf06G0117900
OG0008879	Populus_trichocarpa|Potri.008G161400	Salix_dunnii|Safaf08G0131800
OG0008880	Populus_trichocarpa|Potri.005G081400	Salix_dunnii|Safaf05G0054700
OG0008880	Populus_trichocarpa|Potri.007G086000	Salix_dunnii|Safaf07G0076100
OG0008881	Populus_trichocarpa|Potri.006G234100	Salix_dunnii|Safaf06G0186300
OG0008882	Populus_trichocarpa|Potri.014G161300	Salix_dunnii|Safaf14G0123100
OG0008883	Populus_trichocarpa|Potri.019G048300	Salix_dunnii|Safaf13G0070700, Salix_dunnii|Safaf19G0053300
OG0008884	Populus_trichocarpa|Potri.002G205700	Salix_dunnii|Safaf02G0161000
OG0008885	Populus_trichocarpa|Potri.002G062100, Populus_trichocarpa|Potri.005G199000	Salix_dunnii|Safaf02G0051800
OG0008886	Populus_trichocarpa|Potri.001G337600	Salix_dunnii|Safaf16G0215500
OG0008887	Populus_trichocarpa|Potri.008G127500	Salix_dunnii|Safaf08G0103800
OG0008887	Populus_trichocarpa|Potri.008G128200	Salix_dunnii|Safaf08G0104700
OG0008888	Populus_trichocarpa|Potri.001G260600, Populus_trichocarpa|Potri.001G259216, Populus_trichocarpa|Potri.001G259900, Populus_trichocarpa|Potri.001G260300	Salix_dunnii|Safaf16G0147700, Salix_dunnii|Safaf16G0147900
OG0008889	Populus_trichocarpa|Potri.017G066900	Salix_dunnii|Safaf17G0066100
OG0008890	Populus_trichocarpa|Potri.011G057900	Salix_dunnii|Safaf11G0036200
OG0008891	Populus_trichocarpa|Potri.004G065400	Salix_dunnii|Safaf04G0045000, Salix_dunnii|Safaf04G0045100, Salix_dunnii|Safaf04G0045200
OG0008893	Populus_trichocarpa|Potri.007G124900	Salix_dunnii|Safaf07G0107000
OG0008894	Populus_trichocarpa|Potri.015G135400	Salix_dunnii|Safaf15G0114000
OG0008895	Populus_trichocarpa|Potri.012G141700, Populus_trichocarpa|Potri.015G144600	Salix_dunnii|Safaf15G0121100
OG0008896	Populus_trichocarpa|Potri.001G368200	Salix_dunnii|Safaf16G0239300
OG0008897	Populus_trichocarpa|Potri.006G148800	Salix_dunnii|Safaf06G0122500
OG0008898	Populus_trichocarpa|Potri.007G035400	Salix_dunnii|Safaf07G0032400
OG0008900	Populus_trichocarpa|Potri.017G011000	Salix_dunnii|Safaf17G0023500
OG0008903	Populus_trichocarpa|Potri.009G157700	Salix_dunnii|Safaf09G0126900
OG0008904	Populus_trichocarpa|Potri.006G228400	Salix_dunnii|Safaf06G0181700
OG0008906	Populus_trichocarpa|Potri.006G262800	Salix_dunnii|Safaf06G0211600
OG0008909	Populus_trichocarpa|Potri.005G139500	Salix_dunnii|Safaf05G0103500
OG0008910	Populus_trichocarpa|Potri.002G029600	Salix_dunnii|Safaf02G0024500
OG0008911	Populus_trichocarpa|Potri.019G097000	Salix_dunnii|Safaf19G0100000
OG0008912	Populus_trichocarpa|Potri.003G187500, Populus_trichocarpa|Potri.001G037400	Salix_dunnii|Safaf01G0029100
OG0008913	Populus_trichocarpa|Potri.008G105401, Populus_trichocarpa|Potri.010G145700	Salix_dunnii|Safaf10G0110700
OG0008914	Populus_trichocarpa|Potri.015G106700	Salix_dunnii|Safaf12G0085100
OG0008915	Populus_trichocarpa|Potri.006G070000	Salix_dunnii|Safaf06G0052500
OG0008916	Populus_trichocarpa|Potri.005G256301	Salix_dunnii|Safaf05G0196000
OG0008919	Populus_trichocarpa|Potri.008G121650, Populus_trichocarpa|Potri.010G123700	Salix_dunnii|Safaf10G0090900
OG0008920	Populus_trichocarpa|Potri.004G088400	Salix_dunnii|Safaf04G0061000
OG0008920	Populus_trichocarpa|Potri.017G128500	Salix_dunnii|Safaf17G0117400
OG0008921	Populus_trichocarpa|Potri.006G053600	Salix_dunnii|Safaf06G0038100
OG0008921	Populus_trichocarpa|Potri.016G053900	Salix_dunnii|Safaf16G0047800
OG0008922	Populus_trichocarpa|Potri.016G048100, Populus_trichocarpa|Potri.006G190900	Salix_dunnii|Safaf16G0042600
OG0008925	Populus_trichocarpa|Potri.007G111600	Salix_dunnii|Safaf19G0016300
OG0008926	Populus_trichocarpa|Potri.001G443025, Populus_trichocarpa|Potri.011G153800	Salix_dunnii|Safaf11G0114500
OG0008928	Populus_trichocarpa|Potri.002G199200, Populus_trichocarpa|Potri.014G123700	Salix_dunnii|Safaf14G0092000
OG0008929	Populus_trichocarpa|Potri.002G153500, Populus_trichocarpa|Potri.014G076702	Salix_dunnii|Safaf14G0052100
OG0008931	Populus_trichocarpa|Potri.010G172600, Populus_trichocarpa|Potri.008G083600	Salix_dunnii|Safaf08G0067000
OG0008932	Populus_trichocarpa|Potri.013G045101, Populus_trichocarpa|Potri.013G045000	Salix_dunnii|Safaf13G0037000
OG0008933	Populus_trichocarpa|Potri.001G224200	Salix_dunnii|Safaf16G0118900
OG0008936	Populus_trichocarpa|Potri.001G261300	Salix_dunnii|Safaf16G0149100, Salix_dunnii|Safaf16G0148800, Salix_dunnii|Safaf16G0148600, Salix_dunnii|Safaf16G0149200, Salix_dunnii|Safaf16G0148900
OG0008938	Populus_trichocarpa|Potri.005G028100, Populus_trichocarpa|Potri.005G028000	Salix_dunnii|Safaf05G0016800
OG0008941	Populus_trichocarpa|Potri.001G177900, Populus_trichocarpa|Potri.001G177600	Salix_dunnii|Safaf01G0155400
OG0008942	Populus_trichocarpa|Potri.004G225100	Salix_dunnii|SafafUnG0002100
OG0008946	Populus_trichocarpa|Potri.006G070200, Populus_trichocarpa|Potri.018G131900	Salix_dunnii|Safaf06G0052600
OG0008947	Populus_trichocarpa|Potri.008G040800, Populus_trichocarpa|Potri.010G221400	Salix_dunnii|Safaf10G0171800
OG0008948	Populus_trichocarpa|Potri.001G030401	Salix_dunnii|Safaf01G0025800
OG0008950	Populus_trichocarpa|Potri.001G042200	Salix_dunnii|Safaf03G0142700
OG0008951	Populus_trichocarpa|Potri.004G093400, Populus_trichocarpa|Potri.004G094700	Salix_dunnii|Safaf04G0067100
OG0008953	Populus_trichocarpa|Potri.015G129400	Salix_dunnii|Safaf15G0109100
OG0008953	Populus_trichocarpa|Potri.012G127900	Salix_dunnii|Safaf12G0099400
OG0008954	Populus_trichocarpa|Potri.012G132100	Salix_dunnii|Safaf12G0103100
OG0008955	Populus_trichocarpa|Potri.010G207401, Populus_trichocarpa|Potri.010G207500	Salix_dunnii|Safaf10G0160900
OG0008956	Populus_trichocarpa|Potri.008G042300	Salix_dunnii|Safaf08G0031200
OG0008956	Populus_trichocarpa|Potri.010G219600	Salix_dunnii|Safaf10G0170000
OG0008957	Populus_trichocarpa|Potri.008G025800, Populus_trichocarpa|Potri.010G234700	Salix_dunnii|Safaf08G0017600
OG0008958	Populus_trichocarpa|Potri.012G137600	Salix_dunnii|Safaf12G0107500
OG0008961	Populus_trichocarpa|Potri.014G048100	Salix_dunnii|Safaf14G0030900
OG0008962	Populus_trichocarpa|Potri.019G120000	Salix_dunnii|Safaf19G0110600
OG0008963	Populus_trichocarpa|Potri.002G086900, Populus_trichocarpa|Potri.005G174300	Salix_dunnii|Safaf05G0125300
OG0008965	Populus_trichocarpa|Potri.009G157500	Salix_dunnii|Safaf04G0140700
OG0008966	Populus_trichocarpa|Potri.001G212300, Populus_trichocarpa|Potri.009G003400	Salix_dunnii|Safaf04G0157300
OG0008967	Populus_trichocarpa|Potri.019G014302	Salix_dunnii|Safaf19G0005300, Salix_dunnii|Safaf19G0027200
OG0008968	Populus_trichocarpa|Potri.003G030400, Populus_trichocarpa|Potri.003G030451, Populus_trichocarpa|Potri.003G030500	Salix_dunnii|Safaf03G0017000, Salix_dunnii|Safaf03G0017100
OG0008969	Populus_trichocarpa|Potri.001G134200	Salix_dunnii|Safaf01G0109000
OG0008970	Populus_trichocarpa|Potri.001G141900	Salix_dunnii|Safaf01G0116000
OG0008971	Populus_trichocarpa|Potri.001G209700	Salix_dunnii|Safaf03G0012900
OG0008973	Populus_trichocarpa|Potri.005G143100	Salix_dunnii|Safaf05G0106100
OG0008973	Populus_trichocarpa|Potri.007G049700	Salix_dunnii|Safaf07G0046600
OG0008974	Populus_trichocarpa|Potri.002G263900	Salix_dunnii|Safaf03G0135400
OG0008979	Populus_trichocarpa|Potri.019G103400	Salix_dunnii|Safaf19G0104500
OG0008981	Populus_trichocarpa|Potri.017G030000	Salix_dunnii|Safaf17G0017200
OG0008982	Populus_trichocarpa|Potri.015G136500	Salix_dunnii|Safaf15G0114700
OG0008982	Populus_trichocarpa|Potri.012G134200	Salix_dunnii|Safaf12G0105100
OG0008983	Populus_trichocarpa|Potri.003G088600	Salix_dunnii|Safaf03G0061700
OG0008984	Populus_trichocarpa|Potri.013G154500	Salix_dunnii|Safaf13G0120500
OG0008985	Populus_trichocarpa|Potri.001G281004, Populus_trichocarpa|Potri.009G076200	Salix_dunnii|Safaf16G0165300
OG0008986	Populus_trichocarpa|Potri.019G049300, Populus_trichocarpa|Potri.013G091200	Salix_dunnii|Safaf19G0054900
OG0008987	Populus_trichocarpa|Potri.013G054400	Salix_dunnii|Safaf13G0045800
OG0008988	Populus_trichocarpa|Potri.008G114800	Salix_dunnii|Safaf08G0093600
OG0008989	Populus_trichocarpa|Potri.010G127700	Salix_dunnii|Safaf10G0094700
OG0008990	Populus_trichocarpa|Potri.003G021900, Populus_trichocarpa|Potri.001G208200	Salix_dunnii|Safaf01G0170100
OG0008991	Populus_trichocarpa|Potri.010G172900, Populus_trichocarpa|Potri.010G172800	Salix_dunnii|Safaf08G0066900
OG0008992	Populus_trichocarpa|Potri.004G154900, Populus_trichocarpa|Potri.009G116000	Salix_dunnii|Safaf09G0094500
OG0008993	Populus_trichocarpa|Potri.003G064000	Salix_dunnii|Safaf03G0039100
OG0008994	Populus_trichocarpa|Potri.006G140000	Salix_dunnii|Safaf06G0114900
OG0008995	Populus_trichocarpa|Potri.005G239600	Salix_dunnii|Safaf05G0181400
OG0008996	Populus_trichocarpa|Potri.002G095400	Salix_dunnii|Safaf02G0080300
OG0008997	Populus_trichocarpa|Potri.019G102400	Salix_dunnii|Safaf19G0092400, Salix_dunnii|Safaf19G0103400, Salix_dunnii|Safaf19G0103600, Salix_dunnii|Safaf19G0103500
OG0008998	Populus_trichocarpa|Potri.008G122200	Salix_dunnii|Safaf08G0099600
OG0009000	Populus_trichocarpa|Potri.008G089500	Salix_dunnii|Safaf08G0071300
OG0009001	Populus_trichocarpa|Potri.015G107000	Salix_dunnii|Safaf13G0091800, Salix_dunnii|Safaf15G0095100
OG0009003	Populus_trichocarpa|Potri.001G465900	Salix_dunnii|Safaf16G0305400
OG0009004	Populus_trichocarpa|Potri.001G082332	Salix_dunnii|Safaf01G0061500
OG0009004	Populus_trichocarpa|Potri.003G148100	Salix_dunnii|Safaf03G0112900
OG0009005	Populus_trichocarpa|Potri.001G147100, Populus_trichocarpa|Potri.003G087200	Salix_dunnii|Safaf03G0060100
OG0009006	Populus_trichocarpa|Potri.014G069700, Populus_trichocarpa|Potri.002G148200	Salix_dunnii|Safaf14G0045000
OG0009007	Populus_trichocarpa|Potri.001G292000, Populus_trichocarpa|Potri.009G086400	Salix_dunnii|Safaf16G0175000
OG0009008	Populus_trichocarpa|Potri.011G090100	Salix_dunnii|Safaf16G0232900, Salix_dunnii|Safaf11G0068900
OG0009009	Populus_trichocarpa|Potri.011G101800	Salix_dunnii|Safaf11G0061300
OG0009010	Populus_trichocarpa|Potri.018G133700	Salix_dunnii|Safaf18G0105300
OG0009011	Populus_trichocarpa|Potri.005G024250	Salix_dunnii|Safaf05G0013200
OG0009012	Populus_trichocarpa|Potri.013G008400	Salix_dunnii|Safaf13G0007200
OG0009012	Populus_trichocarpa|Potri.005G014100	Salix_dunnii|Safaf05G0007600
OG0009014	Populus_trichocarpa|Potri.016G035200	Salix_dunnii|Safaf16G0031400
OG0009015	Populus_trichocarpa|Potri.008G114400, Populus_trichocarpa|Potri.008G114300	Salix_dunnii|Safaf08G0093100
OG0009016	Populus_trichocarpa|Potri.002G063100	Salix_dunnii|Safaf02G0052400
OG0009017	Populus_trichocarpa|Potri.015G056900, Populus_trichocarpa|Potri.015G057000	Salix_dunnii|Safaf15G0050700
OG0009018	Populus_trichocarpa|Potri.002G020200	Salix_dunnii|Safaf02G0017000
OG0009018	Populus_trichocarpa|Potri.005G241200	Salix_dunnii|Safaf05G0183000
OG0009019	Populus_trichocarpa|Potri.006G124900	Salix_dunnii|Safaf06G0101900
OG0009020	Populus_trichocarpa|Potri.007G001400	Salix_dunnii|Safaf07G0001600
OG0009021	Populus_trichocarpa|Potri.002G207286, Populus_trichocarpa|Potri.002G207479	Salix_dunnii|Safaf14G0098600
OG0009022	Populus_trichocarpa|Potri.006G079700	Salix_dunnii|Safaf06G0060900
OG0009023	Populus_trichocarpa|Potri.009G047700, Populus_trichocarpa|Potri.001G253300	Salix_dunnii|Safaf16G0141700
OG0009025	Populus_trichocarpa|Potri.011G068001, Populus_trichocarpa|Potri.005G099700	Salix_dunnii|Safaf05G0072400
OG0009026	Populus_trichocarpa|Potri.006G166100, Populus_trichocarpa|Potri.018G090700	Salix_dunnii|Safaf18G0072400
OG0009027	Populus_trichocarpa|Potri.009G129200, Populus_trichocarpa|Potri.004G167700	Salix_dunnii|Safaf09G0105100
OG0009028	Populus_trichocarpa|Potri.004G073900	Salix_dunnii|Safaf04G0050500
OG0009029	Populus_trichocarpa|Potri.018G102000	Salix_dunnii|Safaf18G0082600
OG0009030	Populus_trichocarpa|Potri.001G347200	Salix_dunnii|Safaf17G0066700, Salix_dunnii|Safaf16G0223800
OG0009031	Populus_trichocarpa|Potri.006G237300	Salix_dunnii|Safaf18G0035700, Salix_dunnii|Safaf06G0189800, Salix_dunnii|Safaf06G0189900
OG0009032	Populus_trichocarpa|Potri.006G078800	Salix_dunnii|Safaf06G0060300
OG0009033	Populus_trichocarpa|Potri.006G143400, Populus_trichocarpa|Potri.005G126902	Salix_dunnii|Safaf06G0117800
OG0009034	Populus_trichocarpa|Potri.004G213600, Populus_trichocarpa|Potri.009G008700	Salix_dunnii|Safaf09G0005100
OG0009035	Populus_trichocarpa|Potri.001G231300	Salix_dunnii|Safaf16G0125000
OG0009035	Populus_trichocarpa|Potri.009G024500	Salix_dunnii|Safaf09G0016600
OG0009036	Populus_trichocarpa|Potri.010G085600	Salix_dunnii|Safaf10G0054600
OG0009037	Populus_trichocarpa|Potri.010G066600	Salix_dunnii|Safaf10G0041600, Salix_dunnii|Safaf11G0075700
OG0009038	Populus_trichocarpa|Potri.002G243500, Populus_trichocarpa|Potri.002G243700	Salix_dunnii|Safaf02G0193000
OG0009039	Populus_trichocarpa|Potri.001G152700, Populus_trichocarpa|Potri.003G081900	Salix_dunnii|Safaf03G0055300
OG0009040	Populus_trichocarpa|Potri.006G114900	Salix_dunnii|Safaf06G0092100
OG0009041	Populus_trichocarpa|Potri.006G126300	Salix_dunnii|Safaf06G0103100
OG0009042	Populus_trichocarpa|Potri.006G215700, Populus_trichocarpa|Potri.016G082100	Salix_dunnii|Safaf16G0074400
OG0009043	Populus_trichocarpa|Potri.016G095100, Populus_trichocarpa|Potri.006G084000	Salix_dunnii|Safaf06G0064500
OG0009044	Populus_trichocarpa|Potri.006G106400	Salix_dunnii|Safaf06G0084000
OG0009045	Populus_trichocarpa|Potri.003G194500	Salix_dunnii|Safaf01G0025500
OG0009045	Populus_trichocarpa|Potri.001G030000	Salix_dunnii|Safaf03G0150200
OG0009046	Populus_trichocarpa|Potri.008G204700	Salix_dunnii|Safaf08G0170500
OG0009047	Populus_trichocarpa|Potri.014G090500	Salix_dunnii|Safaf14G0063100
OG0009048	Populus_trichocarpa|Potri.014G121200	Salix_dunnii|Safaf14G0089900
OG0009049	Populus_trichocarpa|Potri.014G129600, Populus_trichocarpa|Potri.002G204800	Salix_dunnii|Safaf02G0161900, Salix_dunnii|Safaf14G0096500
OG0009051	Populus_trichocarpa|Potri.010G074900	Salix_dunnii|Safaf10G0034700
OG0009052	Populus_trichocarpa|Potri.013G066500, Populus_trichocarpa|Potri.013G066400	Salix_dunnii|Safaf13G0054000, Salix_dunnii|Safaf13G0054100
OG0009053	Populus_trichocarpa|Potri.010G025900	Salix_dunnii|Safaf10G0014400
OG0009053	Populus_trichocarpa|Potri.001G396700	Salix_dunnii|Safaf16G0260600
OG0009054	Populus_trichocarpa|Potri.002G156500, Populus_trichocarpa|Potri.002G156200	Salix_dunnii|Safaf02G0130200, Salix_dunnii|Safaf02G0130600
OG0009055	Populus_trichocarpa|Potri.013G092900	Salix_dunnii|Safaf13G0074700
OG0009056	Populus_trichocarpa|Potri.019G048600	Salix_dunnii|Safaf19G0054100
OG0009057	Populus_trichocarpa|Potri.008G058900	Salix_dunnii|Safaf08G0047000
OG0009057	Populus_trichocarpa|Potri.010G199900	Salix_dunnii|Safaf10G0153900
OG0009058	Populus_trichocarpa|Potri.016G062900	Salix_dunnii|Safaf06G0154400, Salix_dunnii|Safaf16G0056800
OG0009059	Populus_trichocarpa|Potri.010G202700	Salix_dunnii|Safaf08G0044500, Salix_dunnii|Safaf10G0156700
OG0009060	Populus_trichocarpa|Potri.003G157201, Populus_trichocarpa|Potri.001G073700	Salix_dunnii|Safaf01G0054100
OG0009061	Populus_trichocarpa|Potri.018G019100	Salix_dunnii|Safaf18G0014000
OG0009062	Populus_trichocarpa|Potri.008G155200, Populus_trichocarpa|Potri.010G085200	Salix_dunnii|Safaf10G0055000
OG0009063	Populus_trichocarpa|Potri.008G201600	Salix_dunnii|Safaf08G0172900
OG0009064	Populus_trichocarpa|Potri.003G165200	Salix_dunnii|Safaf03G0126300
OG0009065	Populus_trichocarpa|Potri.008G115900	Salix_dunnii|Safaf08G0094500
OG0009066	Populus_trichocarpa|Potri.017G069500, Populus_trichocarpa|Potri.001G331500	Salix_dunnii|Safaf16G0209100
OG0009067	Populus_trichocarpa|Potri.008G087900	Salix_dunnii|Safaf08G0070400
OG0009068	Populus_trichocarpa|Potri.006G053300	Salix_dunnii|Safaf06G0037800
OG0009069	Populus_trichocarpa|Potri.009G012900	Salix_dunnii|Safaf09G0009200
OG0009070	Populus_trichocarpa|Potri.016G040300	Salix_dunnii|Safaf16G0037800
OG0009071	Populus_trichocarpa|Potri.015G076650	Salix_dunnii|Safaf15G0068100
OG0009072	Populus_trichocarpa|Potri.014G032600	Salix_dunnii|Safaf14G0019800
OG0009073	Populus_trichocarpa|Potri.002G011500	Salix_dunnii|Safaf02G0008700, Salix_dunnii|Safaf02G0008900
OG0009074	Populus_trichocarpa|Potri.016G072500	Salix_dunnii|Safaf16G0065600
OG0009074	Populus_trichocarpa|Potri.006G205200	Salix_dunnii|Safaf06G0161600
OG0009075	Populus_trichocarpa|Potri.010G209701	Salix_dunnii|Safaf10G0162700
OG0009076	Populus_trichocarpa|Potri.008G043400	Salix_dunnii|Safaf08G0032000, Salix_dunnii|Safaf16G0310400
OG0009077	Populus_trichocarpa|Potri.010G193300, Populus_trichocarpa|Potri.008G063800	Salix_dunnii|Safaf08G0051200
OG0009078	Populus_trichocarpa|Potri.012G032500	Salix_dunnii|Safaf12G0020400
OG0009078	Populus_trichocarpa|Potri.001G263404	Salix_dunnii|Safaf16G0151000
OG0009079	Populus_trichocarpa|Potri.014G108600	Salix_dunnii|Safaf14G0078900
OG0009080	Populus_trichocarpa|Potri.001G380000	Salix_dunnii|Safaf16G0249600, Salix_dunnii|Safaf16G0249700
OG0009081	Populus_trichocarpa|Potri.005G215500	Salix_dunnii|Safaf02G0040200
OG0009082	Populus_trichocarpa|Potri.005G210700	Salix_dunnii|Safaf05G0155300
OG0009083	Populus_trichocarpa|Potri.001G003200	Salix_dunnii|Safaf03G0167200
OG0009084	Populus_trichocarpa|Potri.011G004100	Salix_dunnii|Safaf11G0002700
OG0009085	Populus_trichocarpa|Potri.011G023100	Salix_dunnii|Safaf11G0010100
OG0009086	Populus_trichocarpa|Potri.002G099100	Salix_dunnii|Safaf02G0082800
OG0009087	Populus_trichocarpa|Potri.010G223700	Salix_dunnii|Safaf10G0173700
OG0009088	Populus_trichocarpa|Potri.004G062100	Salix_dunnii|Safaf04G0042000
OG0009090	Populus_trichocarpa|Potri.001G460200	Salix_dunnii|Safaf16G0302400
OG0009091	Populus_trichocarpa|Potri.001G096320, Populus_trichocarpa|Potri.013G142301	Salix_dunnii|Safaf01G0075400
OG0009092	Populus_trichocarpa|Potri.015G097700	Salix_dunnii|Safaf15G0085200
OG0009093	Populus_trichocarpa|Potri.001G289600	Salix_dunnii|Safaf16G0174100
OG0009094	Populus_trichocarpa|Potri.010G019600	Salix_dunnii|Safaf10G0016700
OG0009095	Populus_trichocarpa|Potri.016G117400	Salix_dunnii|Safaf16G0099000
OG0009096	Populus_trichocarpa|Potri.006G109700, Populus_trichocarpa|Potri.016G138500	Salix_dunnii|Safaf04G0163600
OG0009097	Populus_trichocarpa|Potri.014G110300, Populus_trichocarpa|Potri.002G184600	Salix_dunnii|Safaf02G0151600
OG0009098	Populus_trichocarpa|Potri.010G246400	Salix_dunnii|Safaf10G0191800
OG0009099	Populus_trichocarpa|Potri.008G062600	Salix_dunnii|Safaf08G0050300
OG0009099	Populus_trichocarpa|Potri.010G195100	Salix_dunnii|Safaf10G0149100
